"COUNTRY","Country","BIRTH","Place of birth","GENDER","Gender","RATE","Rate","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2010","2010","PC","Percentage","0","Units",,,8.8,,
"AUT","Austria","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2011","2011","PC","Percentage","0","Units",,,8,,
"AUT","Austria","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2012","2012","PC","Percentage","0","Units",,,9.6,,
"AUT","Austria","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2013","2013","PC","Percentage","0","Units",,,10.4,,
"AUT","Austria","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2014","2014","PC","Percentage","0","Units",,,10.8,,
"AUT","Austria","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2015","2015","PC","Percentage","0","Units",,,11.1,,
"AUT","Austria","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2016","2016","PC","Percentage","0","Units",,,12.4,,
"AUT","Austria","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2017","2017","PC","Percentage","0","Units",,,10.9,,
"AUT","Austria","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,9.6,,
"AUT","Austria","FB","Foreign-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,8.2,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2000","2000","PC","Percentage","0","Units",,,83.3,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2001","2001","PC","Percentage","0","Units",,,82.9,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2002","2002","PC","Percentage","0","Units",,,81.6,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2003","2003","PC","Percentage","0","Units",,,83.5,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2004","2004","PC","Percentage","0","Units",,,79.1,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2005","2005","PC","Percentage","0","Units",,,79.7,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2006","2006","PC","Percentage","0","Units",,,80.3,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2007","2007","PC","Percentage","0","Units",,,81.9,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2008","2008","PC","Percentage","0","Units",,,80.8,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2009","2009","PC","Percentage","0","Units",,,81.2,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2010","2010","PC","Percentage","0","Units",,,80.6,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2011","2011","PC","Percentage","0","Units",,,81.5,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2012","2012","PC","Percentage","0","Units",,,81.3,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2013","2013","PC","Percentage","0","Units",,,81.2,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2014","2014","PC","Percentage","0","Units",,,79.7,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2015","2015","PC","Percentage","0","Units",,,80.7,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2016","2016","PC","Percentage","0","Units",,,80.8,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2017","2017","PC","Percentage","0","Units",,,81.1,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,83.3,,
"AUT","Austria","FB","Foreign-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,82,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2000","2000","PC","Percentage","0","Units",,,58.3,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2001","2001","PC","Percentage","0","Units",,,56.7,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2002","2002","PC","Percentage","0","Units",,,59.1,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2003","2003","PC","Percentage","0","Units",,,60.4,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2004","2004","PC","Percentage","0","Units",,,53.7,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2005","2005","PC","Percentage","0","Units",,,54.2,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2006","2006","PC","Percentage","0","Units",,,55.1,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2007","2007","PC","Percentage","0","Units",,,56.1,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2008","2008","PC","Percentage","0","Units",,,56.6,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2009","2009","PC","Percentage","0","Units",,,57.5,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2010","2010","PC","Percentage","0","Units",,,59.8,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2011","2011","PC","Percentage","0","Units",,,59.2,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2012","2012","PC","Percentage","0","Units",,,58.6,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2013","2013","PC","Percentage","0","Units",,,58.5,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2014","2014","PC","Percentage","0","Units",,,59.3,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2015","2015","PC","Percentage","0","Units",,,58.2,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2016","2016","PC","Percentage","0","Units",,,58.9,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2017","2017","PC","Percentage","0","Units",,,59.3,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,61.2,,
"AUT","Austria","FB","Foreign-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,62.9,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2000","2000","PC","Percentage","0","Units",,,7.2,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2001","2001","PC","Percentage","0","Units",,,7.3,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2002","2002","PC","Percentage","0","Units",,,7.1,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2003","2003","PC","Percentage","0","Units",,,6.7,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2004","2004","PC","Percentage","0","Units",,,10.7,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2005","2005","PC","Percentage","0","Units",,,10.5,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2006","2006","PC","Percentage","0","Units",,,9.8,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2007","2007","PC","Percentage","0","Units",,,9.7,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2008","2008","PC","Percentage","0","Units",,,7.8,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2009","2009","PC","Percentage","0","Units",,,8.2,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2010","2010","PC","Percentage","0","Units",,,7.6,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2011","2011","PC","Percentage","0","Units",,,8.3,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2012","2012","PC","Percentage","0","Units",,,8.2,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2013","2013","PC","Percentage","0","Units",,,9.3,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2014","2014","PC","Percentage","0","Units",,,9.5,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2015","2015","PC","Percentage","0","Units",,,10.2,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2016","2016","PC","Percentage","0","Units",,,10.4,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2017","2017","PC","Percentage","0","Units",,,10.5,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,9.2,,
"AUT","Austria","FB","Foreign-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,8.4,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2000","2000","PC","Percentage","0","Units",,,62.8,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2001","2001","PC","Percentage","0","Units",,,61.1,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2002","2002","PC","Percentage","0","Units",,,63.6,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2003","2003","PC","Percentage","0","Units",,,64.8,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2004","2004","PC","Percentage","0","Units",,,60.1,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2005","2005","PC","Percentage","0","Units",,,60.6,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2006","2006","PC","Percentage","0","Units",,,61,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2007","2007","PC","Percentage","0","Units",,,62.1,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2008","2008","PC","Percentage","0","Units",,,61.4,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2009","2009","PC","Percentage","0","Units",,,62.6,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2010","2010","PC","Percentage","0","Units",,,64.7,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2011","2011","PC","Percentage","0","Units",,,64.6,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2012","2012","PC","Percentage","0","Units",,,63.8,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2013","2013","PC","Percentage","0","Units",,,64.5,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2014","2014","PC","Percentage","0","Units",,,65.5,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2015","2015","PC","Percentage","0","Units",,,64.8,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2016","2016","PC","Percentage","0","Units",,,65.7,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2017","2017","PC","Percentage","0","Units",,,66.2,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,67.4,,
"AUT","Austria","FB","Foreign-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,68.7,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2000","2000","PC","Percentage","0","Units",,,66.8,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2001","2001","PC","Percentage","0","Units",,,66.6,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2002","2002","PC","Percentage","0","Units",,,65.9,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2003","2003","PC","Percentage","0","Units",,,67.7,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2004","2004","PC","Percentage","0","Units",,,61.6,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2005","2005","PC","Percentage","0","Units",,,62.2,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2006","2006","PC","Percentage","0","Units",,,63.4,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2007","2007","PC","Percentage","0","Units",,,65,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2008","2008","PC","Percentage","0","Units",,,65.1,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2009","2009","PC","Percentage","0","Units",,,64.7,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2010","2010","PC","Percentage","0","Units",,,66.3,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2011","2011","PC","Percentage","0","Units",,,66.7,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2012","2012","PC","Percentage","0","Units",,,65.6,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2013","2013","PC","Percentage","0","Units",,,65.2,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2014","2014","PC","Percentage","0","Units",,,64.9,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2015","2015","PC","Percentage","0","Units",,,64.7,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2016","2016","PC","Percentage","0","Units",,,64.6,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2017","2017","PC","Percentage","0","Units",,,65.6,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,68,,
"AUT","Austria","FB","Foreign-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,68.9,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2000","2000","PC","Percentage","0","Units",,,8,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2001","2001","PC","Percentage","0","Units",,,7.5,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2002","2002","PC","Percentage","0","Units",,,8.7,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2003","2003","PC","Percentage","0","Units",,,8.3,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2004","2004","PC","Percentage","0","Units",,,11,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2005","2005","PC","Percentage","0","Units",,,10.6,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2006","2006","PC","Percentage","0","Units",,,9.8,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2007","2007","PC","Percentage","0","Units",,,9,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2008","2008","PC","Percentage","0","Units",,,7.5,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2009","2009","PC","Percentage","0","Units",,,9.5,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2010","2010","PC","Percentage","0","Units",,,8.2,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2011","2011","PC","Percentage","0","Units",,,8.2,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2012","2012","PC","Percentage","0","Units",,,8.9,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2013","2013","PC","Percentage","0","Units",,,9.9,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2014","2014","PC","Percentage","0","Units",,,10.1,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2015","2015","PC","Percentage","0","Units",,,10.7,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2016","2016","PC","Percentage","0","Units",,,11.4,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2017","2017","PC","Percentage","0","Units",,,10.7,,
"AUT","Austria","FB","Foreign-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,9.4,,
